Voltage,AC_Geyser_Load,Fridge_WashingMachine_Load,Microwave_Oven_Load,Fan_Light_Load,AC_Current,Fridge_Current,Fan_Current
244.68,0.0,0.0,0.0,5.8,0.0,0.0,1.5
245.66,0.0,0.0,0.0,5.83,0.0,0.0,1.5
245.75,0.0,0.0,0.0,5.8,0.0,0.0,1.49
245.7,0.0,0.0,0.0,5.8,0.0,0.0,1.49
245.86,0.0,0.0,0.0,5.8,0.0,0.0,1.49
245.66,0.0,0.0,0.0,5.77,0.0,0.0,1.48
245.37,0.0,0.0,0.0,5.77,0.0,0.0,1.48
245.38,0.0,0.0,0.0,5.73,0.0,0.0,1.48
246.25,0.0,0.0,0.0,5.43,0.0,0.0,1.39
247.55,0.0,0.0,0.0,4.27,0.0,0.0,1.09
247.28,0.0,0.0,0.0,4.23,0.0,0.0,1.08
246.61,0.0,0.0,0.0,4.2,0.0,0.0,1.08
245.5,0.0,0.0,0.0,4.17,0.0,0.0,1.07
244.98,0.0,0.0,0.0,4.17,0.0,0.0,1.07
245.14,0.0,0.0,0.0,4.17,0.0,0.0,1.07
245.27,0.0,0.0,0.0,4.17,0.0,0.0,1.07
244.98,0.0,0.0,0.0,5.7,0.0,0.0,1.47
245.15,0.0,0.0,0.0,5.4,0.0,0.0,1.39
245.41,0.0,0.0,0.0,5.47,0.0,0.0,1.41
246.13,0.0,0.0,0.0,5.47,0.0,0.0,1.4
246.19,0.0,0.0,0.0,5.47,0.0,0.0,1.4
245.21,0.0,0.0,0.0,5.4,0.0,0.0,1.39
245.67,0.0,0.0,0.0,5.4,0.0,0.0,1.39
245.73,0.0,0.0,0.0,5.37,0.0,0.0,1.38
246.01,0.0,0.0,0.0,4.77,0.0,0.0,1.22
246.48,0.0,0.0,0.0,4.23,0.0,0.0,1.08
246.68,0.0,0.0,0.0,4.23,0.0,0.0,1.08
246.58,0.0,0.0,0.0,4.23,0.0,0.0,1.08
246.34,0.0,0.0,0.0,4.23,0.0,0.0,1.09
246.21,0.0,0.0,0.0,4.2,0.0,0.0,1.08
245.68,0.0,0.0,0.0,4.2,0.0,0.0,1.08
244.76,0.0,0.0,0.0,4.17,0.0,0.0,1.08
244.35,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.23,0.0,0.0,0.0,5.33,0.0,0.0,1.38
244.81,0.0,0.0,0.0,6.0,0.0,0.0,1.55
245.31,0.0,0.0,0.0,5.93,0.0,0.0,1.53
244.59,0.0,0.0,0.0,5.9,0.0,0.0,1.52
245.08,0.0,0.0,0.0,5.87,0.0,0.0,1.51
245.36,0.0,0.0,0.0,5.87,0.0,0.0,1.51
244.89,0.0,0.0,0.0,5.83,0.0,0.0,1.5
244.56,0.0,0.0,0.0,5.8,0.0,0.0,1.5
243.92,0.0,0.0,0.0,5.73,0.0,0.0,1.48
243.82,0.0,0.0,0.0,5.73,0.0,0.0,1.49
243.25,0.0,0.0,0.0,5.7,0.0,0.0,1.48
242.79,0.0,0.0,0.0,5.67,0.0,0.0,1.47
242.28,0.0,0.0,0.0,5.63,0.0,0.0,1.47
242.68,0.0,0.0,0.0,5.63,0.0,0.0,1.47
243.23,0.0,0.0,0.0,5.67,0.0,0.0,1.47
242.31,0.0,0.0,0.0,4.53,0.0,0.0,1.18
242.43,0.0,0.0,0.0,4.1,0.0,0.0,1.07
243.0,0.0,0.0,0.0,4.1,0.0,0.0,1.07
243.73,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.3,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.62,0.0,0.0,0.0,4.17,0.0,0.0,1.08
244.82,0.0,0.0,0.0,4.17,0.0,0.0,1.07
245.21,0.0,0.0,0.0,4.17,0.0,0.0,1.07
244.15,0.0,0.0,0.0,4.17,0.0,0.0,1.08
244.02,0.0,0.0,0.0,5.3,0.0,0.0,1.37
244.79,0.0,0.0,0.0,5.43,0.0,0.0,1.4
244.07,0.0,0.0,0.0,5.43,0.0,0.0,1.41
244.42,0.0,0.0,0.0,5.43,0.0,0.0,1.4
244.47,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.48,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.65,0.0,0.0,0.0,5.4,0.0,0.0,1.39
243.99,0.0,0.0,0.0,5.33,0.0,0.0,1.38
243.15,0.0,0.0,0.0,5.07,0.0,0.0,1.32
242.76,0.0,0.0,0.0,4.1,0.0,0.0,1.07
242.68,0.0,0.0,0.0,4.1,0.0,0.0,1.07
243.72,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.59,0.0,0.0,0.0,4.17,0.0,0.0,1.08
244.33,0.0,0.0,0.0,4.17,0.0,0.0,1.08
244.19,0.0,0.0,0.0,4.17,0.0,0.0,1.08
244.24,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.13,0.0,0.0,0.0,6.1,0.0,0.0,1.58
244.01,0.0,0.0,0.0,5.97,0.0,0.0,1.54
244.21,0.0,0.0,0.0,5.9,0.0,0.0,1.53
244.24,0.0,0.0,0.0,5.9,0.0,0.0,1.53
244.97,0.0,0.0,0.0,5.9,0.0,0.0,1.52
244.91,0.0,0.0,0.0,5.87,0.0,0.0,1.51
244.96,0.0,0.0,0.0,5.83,0.0,0.0,1.5
245.03,0.0,0.0,0.0,5.8,0.0,0.0,1.49
244.92,0.0,0.0,0.0,5.8,0.0,0.0,1.5
244.62,0.0,0.0,0.0,6.17,0.0,0.0,1.59
244.43,0.0,0.0,0.0,6.07,0.0,0.0,1.57
244.07,0.0,0.0,0.0,5.8,0.0,0.0,1.5
243.76,0.0,0.0,0.0,5.7,0.0,0.0,1.48
243.31,0.0,0.0,0.0,5.67,0.0,0.0,1.47
243.43,0.0,0.0,0.0,5.33,0.0,0.0,1.38
242.98,0.0,0.0,0.0,4.1,0.0,0.0,1.07
242.42,0.0,0.0,0.0,4.07,0.0,0.0,1.06
242.86,0.0,0.0,0.0,4.1,0.0,0.0,1.07
243.13,0.0,0.0,0.0,4.1,0.0,0.0,1.07
243.92,0.0,0.0,0.0,4.13,0.0,0.0,1.07
245.22,0.0,0.0,0.0,4.17,0.0,0.0,1.07
245.57,0.0,0.0,0.0,4.2,0.0,0.0,1.08
244.93,0.0,0.0,0.0,4.17,0.0,0.0,1.07
244.87,0.0,0.0,0.0,4.17,0.0,0.0,1.07
244.51,0.0,0.0,0.0,4.17,0.0,0.0,1.08
243.86,0.0,0.0,0.0,4.6,0.0,0.0,1.19
243.93,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.26,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.09,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.56,0.0,0.0,0.0,5.4,0.0,0.0,1.39
244.19,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.36,0.0,0.0,0.0,5.37,0.0,0.0,1.39
244.18,0.0,0.0,0.0,5.33,0.0,0.0,1.38
243.68,0.0,0.0,0.0,5.3,0.0,0.0,1.37
242.66,0.0,0.0,0.0,4.33,0.0,0.0,1.13
242.31,0.0,0.0,0.0,4.07,0.0,0.0,1.06
241.64,0.0,0.0,0.0,4.07,0.0,0.0,1.06
241.74,0.0,0.0,0.0,4.07,0.0,0.0,1.06
241.71,0.0,0.0,0.0,4.07,0.0,0.0,1.06
242.38,0.0,0.0,0.0,6.17,0.0,0.0,1.61
242.34,0.0,1.0,0.0,6.3,0.0,0.29,1.64
242.89,0.0,2.0,0.0,5.23,0.0,0.58,1.36
242.52,0.0,1.0,0.0,6.17,0.0,0.29,1.61
242.22,0.0,1.0,0.0,6.17,0.0,0.29,1.61
241.67,0.0,2.0,0.0,5.13,0.0,0.58,1.34
241.81,0.0,1.0,0.0,6.1,0.0,0.29,1.59
242.29,0.0,2.0,0.0,5.1,0.0,0.58,1.33
242.69,0.0,1.0,0.0,6.1,0.0,0.29,1.59
242.7,0.0,2.0,0.0,5.07,0.0,0.58,1.32
242.82,0.0,1.0,0.0,6.07,0.0,0.29,1.58
242.79,0.0,1.0,0.0,6.03,0.0,0.29,1.57
242.3,0.0,2.0,0.0,5.0,0.0,0.58,1.3
242.24,0.0,1.0,0.0,5.97,0.0,0.29,1.56
242.43,0.0,2.0,0.0,4.97,0.0,0.58,1.29
242.44,0.0,1.0,0.0,5.3,0.0,0.29,1.38
242.72,0.0,1.0,0.0,4.37,0.0,0.29,1.14
242.19,0.0,2.0,0.0,3.33,0.0,0.58,0.87
241.77,0.0,1.0,0.0,4.33,0.0,0.29,1.13
241.86,0.0,1.0,0.0,4.33,0.0,0.29,1.13
242.04,0.0,2.0,0.0,3.3,0.0,0.58,0.86
243.07,0.0,1.0,0.0,4.33,0.0,0.29,1.13
243.4,0.0,1.0,0.0,4.33,0.0,0.29,1.12
243.33,0.0,1.0,0.0,4.33,0.0,0.29,1.12
243.64,0.0,2.0,0.0,3.33,0.0,0.58,0.86
243.77,0.0,1.0,0.0,4.33,0.0,0.29,1.12
243.74,0.0,1.0,0.0,4.33,0.0,0.29,1.12
243.53,0.0,1.0,0.0,4.3,0.0,0.29,1.12
243.17,0.0,1.0,0.0,4.77,0.0,0.29,1.24
242.92,0.0,0.0,0.0,5.37,0.0,0.0,1.4
242.42,0.0,0.0,0.0,5.33,0.0,0.0,1.39
243.69,0.0,0.0,0.0,5.4,0.0,0.0,1.4
243.01,0.0,0.0,0.0,5.37,0.0,0.0,1.39
243.06,0.0,0.0,0.0,5.33,0.0,0.0,1.39
243.55,0.0,0.0,0.0,5.33,0.0,0.0,1.38
243.27,0.0,0.0,0.0,5.3,0.0,0.0,1.38
242.97,0.0,0.0,0.0,4.83,0.0,0.0,1.26
243.16,0.0,0.0,0.0,4.1,0.0,0.0,1.06
242.93,0.0,0.0,0.0,4.1,0.0,0.0,1.07
242.75,0.0,0.0,0.0,4.1,0.0,0.0,1.07
242.9,0.0,0.0,0.0,4.7,0.0,0.0,1.22
242.37,0.0,0.0,0.0,5.93,0.0,0.0,1.55
242.44,0.0,0.0,0.0,5.87,0.0,0.0,1.53
243.23,0.0,0.0,0.0,5.83,0.0,0.0,1.51
242.89,0.0,0.0,0.0,5.8,0.0,0.0,1.51
243.43,0.0,0.0,0.0,5.8,0.0,0.0,1.5
243.51,0.0,0.0,0.0,5.8,0.0,0.0,1.5
243.44,0.0,0.0,0.0,5.77,0.0,0.0,1.5
243.72,0.0,0.0,0.0,5.77,0.0,0.0,1.49
243.87,0.0,0.0,0.0,5.73,0.0,0.0,1.48
243.76,0.0,0.0,0.0,5.73,0.0,0.0,1.49
243.79,0.0,0.0,0.0,5.7,0.0,0.0,1.48
243.51,0.0,0.0,0.0,5.7,0.0,0.0,1.48
243.33,0.0,0.0,0.0,5.67,0.0,0.0,1.47
244.13,0.0,0.0,0.0,5.7,0.0,0.0,1.47
244.49,0.0,0.0,0.0,5.3,0.0,0.0,1.37
244.61,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.27,0.0,0.0,0.0,4.13,0.0,0.0,1.07
243.93,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.05,0.0,0.0,0.0,4.13,0.0,0.0,1.07
244.32,0.0,0.0,0.0,4.17,0.0,0.0,1.08
243.85,0.0,0.0,0.0,4.13,0.0,0.0,1.07
243.62,0.0,0.0,0.0,4.17,0.0,0.0,1.08
243.77,0.0,0.0,0.0,4.23,0.0,0.0,1.1
243.1,0.0,0.0,0.0,4.2,0.0,0.0,1.09
243.84,0.0,0.0,0.0,4.23,0.0,0.0,1.1
243.95,0.0,0.0,0.0,4.23,0.0,0.0,1.1
243.39,0.0,0.0,0.0,4.23,0.0,0.0,1.1
243.25,0.0,0.0,0.0,4.2,0.0,0.0,1.09
242.96,0.0,0.0,0.0,4.2,0.0,0.0,1.09
241.81,0.0,0.0,0.0,5.57,0.0,0.0,1.45
242.14,0.0,0.0,0.0,5.4,0.0,0.0,1.41
242.15,0.0,0.0,0.0,5.43,0.0,0.0,1.42
242.57,0.0,0.0,0.0,5.43,0.0,0.0,1.41
243.43,0.0,0.0,0.0,5.47,0.0,0.0,1.42
244.23,0.0,0.0,0.0,5.47,0.0,0.0,1.41
243.91,0.0,0.0,0.0,5.4,0.0,0.0,1.4
243.97,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.08,0.0,0.0,0.0,4.6,0.0,0.0,1.19
244.38,0.0,0.0,0.0,4.2,0.0,0.0,1.09
243.73,0.0,0.0,0.0,4.2,0.0,0.0,1.09
243.26,0.0,0.0,0.0,5.73,0.0,0.0,1.49
242.94,0.0,0.0,0.0,6.0,0.0,0.0,1.56
242.89,0.0,0.0,0.0,5.93,0.0,0.0,1.54
243.44,0.0,0.0,0.0,5.9,0.0,0.0,1.53
242.64,0.0,0.0,0.0,5.83,0.0,0.0,1.52
241.68,0.0,0.0,0.0,5.77,0.0,0.0,1.51
241.35,0.0,0.0,0.0,5.73,0.0,0.0,1.5
240.52,0.0,0.0,0.0,5.7,0.0,0.0,1.5
240.44,0.0,0.0,0.0,5.67,0.0,0.0,1.49
241.32,0.0,0.0,0.0,5.7,0.0,0.0,1.49
242.39,0.0,0.0,0.0,5.7,0.0,0.0,1.49
243.29,0.0,0.0,0.0,5.73,0.0,0.0,1.49
243.75,0.0,0.0,0.0,5.73,0.0,0.0,1.49
243.99,0.0,0.0,0.0,5.73,0.0,0.0,1.48
244.06,0.0,0.0,0.0,5.7,0.0,0.0,1.48
242.93,0.0,0.0,0.0,4.13,0.0,0.0,1.07
242.9,0.0,0.0,0.0,4.13,0.0,0.0,1.07
243.8,0.0,0.0,0.0,4.17,0.0,0.0,1.08
243.79,0.0,0.0,0.0,4.17,0.0,0.0,1.08
243.22,0.0,0.0,0.0,4.13,0.0,0.0,1.07
243.65,0.0,0.0,0.0,4.17,0.0,0.0,1.08
243.06,0.0,0.0,0.0,4.13,0.0,0.0,1.07
242.96,0.0,0.0,0.0,4.13,0.0,0.0,1.07
242.18,0.0,0.0,0.0,4.1,0.0,0.0,1.07
242.28,0.0,0.0,0.0,4.1,0.0,0.0,1.07
241.59,0.0,0.0,0.0,4.07,0.0,0.0,1.06
241.16,0.0,0.0,0.0,4.07,0.0,0.0,1.07
241.45,0.0,0.0,0.0,4.07,0.0,0.0,1.06
241.66,0.0,0.0,0.0,4.1,0.0,0.0,1.07
241.88,0.0,0.0,0.0,4.1,0.0,0.0,1.07
241.91,0.0,0.0,0.0,4.57,0.0,0.0,1.19
242.17,0.0,0.0,0.0,5.37,0.0,0.0,1.4
242.64,0.0,0.0,0.0,5.37,0.0,0.0,1.4
242.88,0.0,0.0,0.0,5.4,0.0,0.0,1.4
243.14,0.0,0.0,0.0,5.4,0.0,0.0,1.4
242.77,0.0,0.0,0.0,5.37,0.0,0.0,1.4
242.24,0.0,0.0,0.0,5.33,0.0,0.0,1.39
242.87,0.0,0.0,0.0,5.33,0.0,0.0,1.39
243.1,0.0,0.0,0.0,5.3,0.0,0.0,1.38
243.14,0.0,0.0,0.0,5.23,0.0,0.0,1.36
242.7,0.0,0.0,0.0,5.87,0.0,0.0,1.53
242.41,0.0,0.0,0.0,5.77,0.0,0.0,1.5
242.35,0.0,0.0,0.0,5.87,0.0,0.0,1.53
241.74,0.0,0.0,0.0,5.8,0.0,0.0,1.52
241.35,0.0,0.0,0.0,5.7,0.0,0.0,1.49
241.01,0.0,0.0,0.0,5.6,0.0,0.0,1.47
241.61,0.0,0.0,0.0,5.6,0.0,0.0,1.46
241.71,0.0,0.0,0.0,5.7,0.0,0.0,1.49
240.92,0.0,0.0,0.0,5.67,0.0,0.0,1.49
240.29,0.0,0.0,0.0,5.63,0.0,0.0,1.48
241.34,0.0,0.0,0.0,5.53,0.0,0.0,1.45
241.83,0.0,0.0,0.0,5.53,0.0,0.0,1.45
241.99,0.0,0.0,0.0,5.63,0.0,0.0,1.47
242.16,0.0,0.0,0.0,5.67,0.0,0.0,1.48
242.2,0.0,0.0,0.0,5.6,0.0,0.0,1.46
242.37,0.0,0.0,0.0,4.07,0.0,0.0,1.06
242.16,0.0,0.0,0.0,4.0,0.0,0.0,1.04
242.0,0.0,0.0,0.0,4.0,0.0,0.0,1.04
241.84,0.0,0.0,0.0,4.1,0.0,0.0,1.07
241.83,0.0,0.0,0.0,4.07,0.0,0.0,1.06
242.31,0.0,0.0,0.0,4.1,0.0,0.0,1.07
242.54,0.0,0.0,0.0,5.07,0.0,0.0,1.32
241.66,0.0,2.0,0.0,3.37,0.0,0.58,0.88
241.74,0.0,1.0,0.0,4.43,0.0,0.29,1.16
242.19,0.0,2.0,0.0,3.47,0.0,0.58,0.9
242.49,0.0,1.0,0.0,4.5,0.0,0.29,1.17
242.71,0.0,1.0,0.0,4.43,0.0,0.29,1.15
242.33,0.0,2.0,0.0,3.4,0.0,0.58,0.89
241.77,0.0,1.0,0.0,4.43,0.0,0.29,1.16
242.07,0.0,2.0,0.0,3.5,0.0,0.58,0.91
241.63,0.0,1.0,0.0,4.47,0.0,0.29,1.17
241.26,0.0,2.0,0.0,3.4,0.0,0.59,0.89
241.02,0.0,1.0,0.0,5.4,0.0,0.29,1.42
241.04,0.0,2.0,0.0,4.57,0.0,0.59,1.2
241.32,0.0,1.0,0.0,5.57,0.0,0.29,1.46
242.02,0.0,1.0,0.0,5.57,0.0,0.29,1.45
242.11,0.0,2.0,0.0,4.57,0.0,0.58,1.19
242.56,0.0,1.0,0.0,5.57,0.0,0.29,1.45
241.55,0.0,1.0,0.0,5.47,0.0,0.29,1.43
241.64,0.0,2.0,0.0,5.9,0.0,0.58,1.54
242.14,0.0,1.0,0.0,7.27,0.0,0.29,1.9
242.78,0.0,1.0,0.0,6.63,0.0,0.29,1.73
242.19,0.0,2.0,0.0,5.1,0.0,0.58,1.33
240.41,0.0,1.0,0.0,5.97,0.0,0.29,1.57
239.89,0.0,1.0,0.0,5.9,0.0,0.29,1.55
240.36,0.0,1.0,0.0,5.9,0.0,0.29,1.55
241.12,0.0,2.0,0.0,4.83,0.0,0.59,1.27
240.48,0.0,1.0,0.0,5.73,0.0,0.29,1.51
239.93,0.0,1.0,0.0,5.7,0.0,0.29,1.5
240.26,0.0,1.0,0.0,5.67,0.0,0.29,1.49
240.71,0.0,0.0,0.0,5.53,0.0,0.0,1.45
240.36,0.0,0.0,0.0,5.5,0.0,0.0,1.45
240.45,0.0,0.0,0.0,5.5,0.0,0.0,1.44
240.81,0.0,0.0,0.0,5.5,0.0,0.0,1.44
240.67,0.0,0.0,0.0,5.07,0.0,0.0,1.33
241.11,0.0,0.0,0.0,3.97,0.0,0.0,1.04
241.3,0.0,0.0,0.0,4.03,0.0,0.0,1.06
241.98,0.0,0.0,0.0,4.13,0.0,0.0,1.08
241.65,0.0,0.0,0.0,4.1,0.0,0.0,1.07
241.47,0.0,0.0,0.0,4.07,0.0,0.0,1.06
241.71,0.0,0.0,0.0,3.97,0.0,0.0,1.04
242.06,0.0,0.0,0.0,4.0,0.0,0.0,1.04
240.85,0.0,0.0,0.0,3.97,0.0,0.0,1.04
240.13,0.0,0.0,0.0,3.93,0.0,0.0,1.03
239.59,0.0,0.0,0.0,3.93,0.0,0.0,1.04
239.58,0.0,0.0,0.0,3.9,0.0,0.0,1.03
239.99,0.0,0.0,0.0,3.93,0.0,0.0,1.04
239.69,0.0,0.0,0.0,3.93,0.0,0.0,1.04
239.8,0.0,0.0,0.0,3.93,0.0,0.0,1.04
239.9,0.0,0.0,0.0,3.93,0.0,0.0,1.04
240.56,0.0,0.0,0.0,3.97,0.0,0.0,1.04
240.62,0.0,0.0,0.0,3.97,0.0,0.0,1.04
240.74,0.0,0.0,0.0,3.97,0.0,0.0,1.04
240.0,0.0,0.0,0.0,5.33,0.0,0.0,1.4
240.16,0.0,0.0,0.0,5.2,0.0,0.0,1.37
240.59,0.0,0.0,0.0,5.23,0.0,0.0,1.37
240.34,0.0,0.0,0.0,5.2,0.0,0.0,1.37
239.5,0.0,0.0,0.0,5.17,0.0,0.0,1.36
238.94,0.0,0.0,0.0,6.4,0.0,0.0,1.69
238.2,0.0,0.0,0.0,6.9,0.0,0.0,1.83
238.18,0.0,0.0,0.0,6.8,0.0,0.0,1.8
238.38,0.0,0.0,0.0,6.8,0.0,0.0,1.8
238.25,0.0,0.0,0.0,5.9,0.0,0.0,1.56
239.01,0.0,0.0,0.0,5.6,0.0,0.0,1.48
239.51,0.0,0.0,0.0,5.57,0.0,0.0,1.47
239.52,0.0,0.0,0.0,5.57,0.0,0.0,1.47
239.99,0.0,0.0,0.0,5.53,0.0,0.0,1.46
240.39,0.0,0.0,0.0,5.57,0.0,0.0,1.46
240.58,0.0,0.0,0.0,5.53,0.0,0.0,1.45
240.57,0.0,0.0,0.0,5.53,0.0,0.0,1.45
241.0,0.0,0.0,0.0,5.6,0.0,0.0,1.47
240.51,0.0,0.0,0.0,5.53,0.0,0.0,1.45
240.05,0.0,0.0,0.0,5.5,0.0,0.0,1.45
239.64,0.0,0.0,0.0,5.5,0.0,0.0,1.45
239.94,0.0,0.0,0.0,4.23,0.0,0.0,1.11
239.94,0.0,0.0,0.0,3.97,0.0,0.0,1.04
240.39,0.0,0.0,0.0,3.97,0.0,0.0,1.04
241.31,0.0,0.0,0.0,4.0,0.0,0.0,1.05
242.76,0.0,0.0,0.0,4.03,0.0,0.0,1.05
243.22,0.0,0.0,0.0,4.07,0.0,0.0,1.06
243.06,0.0,0.0,0.0,4.03,0.0,0.0,1.05
242.81,0.0,0.0,0.0,4.03,0.0,0.0,1.05
243.57,0.0,0.0,0.0,4.07,0.0,0.0,1.05
243.42,0.0,0.0,0.0,4.07,0.0,0.0,1.06
242.93,0.0,0.0,0.0,4.03,0.0,0.0,1.05
243.65,0.0,0.0,0.0,4.07,0.0,0.0,1.05
243.5,0.0,0.0,0.0,4.07,0.0,0.0,1.05
244.08,0.0,0.0,0.0,4.1,0.0,0.0,1.06
243.26,0.0,0.0,0.0,4.07,0.0,0.0,1.06
243.78,0.0,0.0,0.0,4.1,0.0,0.0,1.06
244.47,0.0,0.0,0.0,4.1,0.0,0.0,1.06
244.41,0.0,0.0,0.0,4.1,0.0,0.0,1.06
244.48,0.0,0.0,0.0,4.1,0.0,0.0,1.06
244.68,0.0,0.0,0.0,5.1,0.0,0.0,1.32
243.69,0.0,0.0,0.0,5.37,0.0,0.0,1.39
244.27,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.24,0.0,0.0,0.0,5.47,0.0,0.0,1.41
243.95,0.0,0.0,0.0,5.5,0.0,0.0,1.42
243.98,0.0,0.0,0.0,6.8,0.0,0.0,1.76
243.52,0.0,0.0,0.0,7.23,0.0,0.0,1.88
242.9,0.0,0.0,0.0,7.07,0.0,0.0,1.84
242.41,0.0,0.0,0.0,6.93,0.0,0.0,1.81
242.43,0.0,0.0,0.0,6.0,0.0,0.0,1.56
242.6,0.0,0.0,0.0,5.73,0.0,0.0,1.49
243.1,0.0,0.0,0.0,5.73,0.0,0.0,1.49
242.23,0.0,0.0,0.0,5.67,0.0,0.0,1.48
242.64,0.0,0.0,0.0,5.67,0.0,0.0,1.48
242.86,0.0,0.0,0.0,5.67,0.0,0.0,1.47
242.58,0.0,0.0,0.0,5.63,0.0,0.0,1.47
242.27,0.0,0.0,0.0,5.63,0.0,0.0,1.47
241.97,0.0,0.0,0.0,5.6,0.0,0.0,1.46
241.33,0.0,0.0,0.0,5.63,0.0,0.0,1.47
242.86,0.0,0.0,0.0,5.73,0.0,0.0,1.49
243.26,0.0,0.0,0.0,5.73,0.0,0.0,1.49
242.0,0.0,0.0,0.0,4.47,0.0,0.0,1.17
241.78,0.0,0.0,0.0,4.13,0.0,0.0,1.08
241.21,0.0,0.0,0.0,4.1,0.0,0.0,1.07
240.86,0.0,0.0,0.0,4.1,0.0,0.0,1.08
241.12,0.0,0.0,0.0,4.1,0.0,0.0,1.07
241.53,0.0,0.0,0.0,4.0,0.0,0.0,1.05
242.17,0.0,0.0,0.0,4.0,0.0,0.0,1.04
242.06,0.0,0.0,0.0,4.0,0.0,0.0,1.04
241.41,0.0,0.0,0.0,4.0,0.0,0.0,1.05
241.27,0.0,0.0,0.0,4.0,0.0,0.0,1.05
241.24,0.0,0.0,0.0,6.4,0.0,0.0,1.68
241.47,0.0,0.0,0.0,9.5,0.0,0.0,2.48
241.57,0.0,0.0,0.0,9.6,0.0,0.0,2.51
240.73,0.0,0.0,0.0,9.57,0.0,0.0,2.51
240.37,0.0,0.0,0.0,9.53,0.0,0.0,2.5
241.29,0.0,0.0,0.0,9.6,0.0,0.0,2.51
241.67,0.0,0.0,0.0,9.63,0.0,0.0,2.52
241.61,0.0,0.0,0.0,9.6,0.0,0.0,2.51
241.7,0.0,0.0,0.0,9.63,0.0,0.0,2.52
241.63,0.0,0.0,0.0,11.07,0.0,0.0,2.89
241.36,0.0,0.0,0.0,10.87,0.0,0.0,2.84
240.82,0.0,0.0,0.0,10.8,0.0,0.0,2.83
241.84,0.0,0.0,0.0,10.8,0.0,0.0,2.82
240.48,0.0,0.0,0.0,10.67,0.0,0.0,2.8
240.18,0.0,0.0,0.0,12.4,0.0,0.0,3.26
240.84,0.0,0.0,0.0,12.47,0.0,0.0,3.27
242.07,0.0,0.0,0.0,12.47,0.0,0.0,3.25
241.91,0.0,0.0,0.0,12.4,0.0,0.0,3.24
241.58,0.0,0.0,0.0,11.93,0.0,0.0,3.12
241.91,0.0,1.0,0.0,11.67,0.0,0.29,3.05
242.04,0.0,2.0,0.0,10.63,0.0,0.58,2.77
241.91,0.0,1.0,0.0,11.6,0.0,0.29,3.03
241.28,0.0,2.0,0.0,10.53,0.0,0.59,2.76
241.52,0.0,1.0,0.0,11.57,0.0,0.29,3.02
241.6,0.0,1.0,0.0,11.57,0.0,0.29,3.02
240.92,0.0,2.0,0.0,10.5,0.0,0.59,2.75
240.53,0.0,1.0,0.0,11.47,0.0,0.29,3.01
240.14,0.0,2.0,0.0,10.37,0.0,0.59,2.73
240.37,0.0,1.0,0.0,11.3,0.0,0.29,2.97
239.32,0.0,2.0,0.0,9.8,0.0,0.59,2.59
238.81,0.0,1.0,0.0,11.73,0.0,0.3,3.1
238.31,0.0,1.0,0.0,22.37,0.0,0.3,5.93
237.93,0.0,2.0,0.0,24.73,0.0,0.59,6.57
236.5,0.0,1.0,0.0,24.8,0.0,0.3,6.62
236.97,0.0,1.0,0.0,20.7,0.0,0.3,5.52
236.64,0.0,2.0,0.0,20.03,0.0,0.6,5.35
236.88,0.0,1.0,0.0,21.8,0.0,0.3,5.81
236.57,0.0,1.0,0.0,21.7,0.0,0.3,5.79
236.99,0.0,2.0,0.0,20.7,0.0,0.6,5.52
237.0,0.0,1.0,0.0,21.73,0.0,0.3,5.79
238.24,0.0,1.0,0.0,23.07,0.0,0.3,6.12
237.96,0.0,1.0,0.0,27.07,0.0,0.3,7.18
238.28,0.0,2.0,0.0,26.0,0.0,0.59,6.89
238.26,0.0,1.0,0.0,25.73,0.0,0.3,6.82
238.13,0.0,1.0,0.0,22.33,0.0,0.3,5.92
238.67,0.0,1.0,0.0,20.97,0.0,0.3,5.55
238.88,0.0,2.0,0.0,20.73,0.0,0.59,5.48
238.54,0.0,1.0,0.0,21.77,0.0,0.3,5.76
238.55,0.0,1.0,0.0,21.2,0.0,0.3,5.61
238.41,0.0,0.0,0.0,23.1,0.0,0.0,6.12
238.07,0.0,0.0,0.0,22.77,0.0,0.0,6.04
238.33,0.0,0.0,0.0,23.37,0.0,0.0,6.19
238.24,0.0,0.0,0.0,23.93,0.0,0.0,6.34
238.07,0.0,0.0,0.0,23.17,0.0,0.0,6.15
238.55,0.0,0.0,0.0,24.6,0.0,0.0,6.51
238.59,0.0,0.0,0.0,24.5,0.0,0.0,6.49
238.62,0.0,0.0,0.0,24.23,0.0,0.0,6.41
238.45,0.0,0.0,0.0,24.13,0.0,0.0,6.39
